Random/Known,max_iterations,min_tabu_size,max_tabu_size,num_cities,coordinates,execution_time,memory_used,best_route,best_distance
Known,500,30,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.775947093963623,229.40234375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,1000,30,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.60640549659729,232.0078125,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,3000,30,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",4.980930328369141,234.8671875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,10,30,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0140740871429443,237.35546875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,30,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1547532081604004,240.05859375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,30,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.8764462471008301,242.69140625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,1000,30,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.706151247024536,245.4375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,3000,30,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",5.325768232345581,248.04296875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,10,30,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0138370990753173,250.6328125,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,30,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1599886417388916,253.1484375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,30,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.971142053604126,255.7109375,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,1000,30,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.967638731002808,258.28125,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,3000,30,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",5.753962755203247,261.02734375,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,10,30,200,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0133461952209472,263.65234375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,30,200,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1805369853973388,266.30078125,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,30,200,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.9599318504333496,268.86328125,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,1000,30,200,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",2.026806116104126,271.4453125,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,3000,30,200,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",6.114376544952393,274.0234375,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,10,30,300,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0126361846923828,276.921875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,30,300,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1486873626708984,279.50390625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,30,300,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.1903457641601562,282.125,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,1000,30,300,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",2.160562753677368,284.6796875,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,3000,30,300,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",7.075417995452881,287.2734375,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,10,50,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0139963626861572,289.765625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,50,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1410753726959228,292.625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,50,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.7306802272796631,295.23046875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,1000,50,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.4916620254516602,298.03515625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,3000,50,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",4.601827144622803,300.65234375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,10,50,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0130002498626708,303.14453125,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,50,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1499722003936767,305.8046875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,50,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.8361542224884033,308.31640625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,1000,50,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.6792538166046145,311.22265625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,3000,50,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",5.040348291397095,313.796875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,10,50,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0142738819122314,316.3359375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,50,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1567742824554443,318.90625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,50,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.915010929107666,321.66796875,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,1000,50,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.8531975746154783,324.234375,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,3000,50,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",5.297763586044312,327.03515625,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,10,50,200,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0131101608276367,329.69921875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,50,200,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1427729129791259,332.296875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,50,200,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.8892791271209717,334.8828125,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,1000,50,200,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.8679962158203125,337.609375,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,3000,50,200,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",5.81794285774231,340.14453125,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,10,50,300,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0135300159454345,342.921875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,50,300,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1456313133239746,345.609375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,50,300,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.963381052017212,348.2890625,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,1000,50,300,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",2.119932174682617,350.90625,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,3000,50,300,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",7.197757244110107,353.41015625,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,10,100,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0150001049041748,355.9765625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,100,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1439223289489746,358.71875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,100,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.7237443923950195,361.4765625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,1000,100,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.5386927127838137,364.03515625,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,3000,100,50,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",4.684873342514038,366.57421875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,10,100,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.014646291732788,369.109375,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,100,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1518137454986572,371.82421875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,100,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.8300528526306152,374.328125,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,1000,100,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.742889404296875,377.1171875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,3000,100,100,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",5.080971717834473,379.80078125,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,10,100,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0140299797058105,382.3671875,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,100,100,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1462550163269043,385.08203125,"[6, 4, 11, 14, 17, 2, 7, 3, 1, 13, 16, 18, 5, 10, 0, 12, 19, 8, 15, 9]",358.8785950503889
Known,500,100,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.8611588478088379,387.69921875,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,1000,100,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.806124448776245,390.390625,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
Known,3000,100,150,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",5.9174580574035645,392.9921875,"[15, 19, 12, 0, 10, 5, 18, 16, 13, 1, 3, 8, 7, 2, 17, 14, 11, 4, 6, 9]",345.17319132744456
